text,label
The weather forecast says it will be a very hot day.,short-term
I need to schedule an appointment with the cardiologist.,healthcare
My son helps me with my chores around the house.,long-term
Did you see the latest news about the upcoming school holidays?,short-term
The physical therapy sessions are really helping my shoulder.,healthcare
My family always celebrates birthdays with a nice meal out.,long-term
The bus service has been very punctual lately.,short-term
My joints sometimes ache after a long walk.,healthcare
My husband loves to read the newspapers every morning.,long-term
I need to buy some fresh vegetables from the wet market.,short-term
The doctor told me to reduce my salt intake.,healthcare
Let's go for an early lunch before it gets too crowded.,short-term
I'm going for my annual dental check-up next month.,healthcare
My son helps me to top up my EZ-Link card.,long-term
The new hawker centre has a lot of good food stalls.,short-term
My blood sugar levels have been quite stable recently.,healthcare
My daughter-in-law often cooks healthy meals for us.,long-term
The traffic to the city was very heavy this afternoon.,short-term
I need to pick up my new medication from the pharmacy.,healthcare
Did you hear about the new bus route that started today?,short-term
My knee sometimes feels weak after prolonged standing.,healthcare
My son always makes sure I have enough fruits at home.,long-term
Let's go to the neighbourhood park for a leisurely walk.,short-term
My family often goes to the beach during school holidays.,long-term
The queue for the MRT was very long during the morning peak.,short-term
My old friends and I still meet for kopi-o every week.,long-term
What time is the community exercise session at the void deck?,short-term
My backache has improved a lot since I started physiotherapy.,healthcare
My daughter helps me with my gardening sometimes.,long-term
The new supermarket has some good promotions this week.,short-term
I need to go for my regular check-up at the hospital.,healthcare
My grandson loves to visit me so I can read him stories.,long-term
The weather today is perfect for a walk in the park.,short-term
"My eyes are a bit blurry, I should get them checked again.",healthcare
My husband and I have been married for over 40 years.,long-term
Let's try the new Indian hawker stall for lunch.,short-term
The nurse at the polyclinic was very helpful today.,healthcare
My daughter always cooks my favourite dishes for me.,long-term
Did you hear about the new art exhibition at the museum?,short-term
I have an appointment for my flu shot next week.,healthcare
My son often takes me out for drives on the weekends.,long-term
The bus was quite crowded this morning.,short-term
My doctor advised me to reduce my cholesterol intake.,healthcare
Let's go to the wet market to buy some fresh vegetables.,short-term
The medication for my arthritis is really helping.,healthcare
My sister and I enjoy going for walks together.,long-term
The hawker centre is very busy during dinner time.,short-term
My sugar levels have been very good recently.,healthcare
My son helps me with my online shopping.,long-term
I need to pick up my new prescription from the pharmacy.,healthcare
My wife loves to bake cakes for our family.,long-term
Did you see the Getai performance at the community centre?,short-term
My knee pain is much better after the doctor's visit.,healthcare
My daughter-in-law is very kind and thoughtful.,long-term
Let's go for some kopi-o and toast at the kopitiam.,short-term
I need to go for my blood test next week.,healthcare
My family always celebrates birthdays with a dinner.,long-term
The MRT station is undergoing some upgrading works.,short-term
My back has been aching a bit lately.,healthcare
My husband enjoys watching football matches on TV.,long-term
I need to buy some fresh fruits from the market.,short-term
The doctor told me to take my medicine twice a day.,healthcare
My son helps me to carry my heavy bags.,long-term
Let's try that new chicken rice stall everyone is talking about.,short-term
My skin feels a bit dry after showering.,healthcare
My daughter always calls me to check if I'm okay.,long-term
The bus arrived on time this morning.,short-term
I'm due for my annual physical examination next month.,healthcare
My grandson is very active and loves to play sports.,long-term
What do you want to have for dinner tonight?,short-term
The specialist recommended a specific diet plan for my condition.,healthcare
My family often goes to the zoo during the holidays.,long-term
The MRT train was delayed for a few minutes.,short-term
I need to take my medication every morning and evening.,healthcare
My wife and I enjoy taking walks in the park every day.,long-term
Did you manage to buy fresh seafood from the market?,short-term
"My eyes sometimes feel itchy, especially in the evening.",healthcare
My son often brings his children to visit me.,long-term
