text,label,category
I taught my daughter-in-law how to make my special sambal.,0,family_interactions
Is there a family recipe that has been passed down for generations?,1,family_interactions
Eating together is always a joyous family affair.,0,family_interactions
My children often bring me out for short trips around Singapore.,0,family_interactions
How often do you visit your in-laws?,1,family_interactions
We had a lovely time visiting the Botanic Gardens with my family.,0,family_interactions
Does your son-in-law often help you with things around the house?,1,family_interactions
My daughter loves to come over and chat with me for hours.,0,family_interactions
Are your grandchildren comfortable sleeping over at your place?,1,family_interactions
It's always a full house when my whole family visits.,0,family_interactions
Do you look forward to family visits on public holidays?,1,family_interactions
My son takes me to my favourite kopi tiam every Saturday.,0,family_interactions
How do your children coordinate their visits to you?,1,family_interactions
We always make sure to have plenty of snacks for the grandchildren.,0,family_interactions
Is it easy for your family to travel to your place?,1,family_interactions
"I enjoy quiet moments with my children, just talking.",0,family_interactions
Does your family often celebrate small victories together?,1,family_interactions
Every visit from my family brings me so much happiness.,0,family_interactions
My daughter reminds me to take my medications every morning.,0,family_interactions
Do you feel well-supported by your family in your daily life?,1,family_interactions
My son-in-law helps me with errands like banking and bills.,0,family_interactions
Have you discussed your long-term care preferences with your children?,1,family_interactions
I feel safe and secure knowing my family is there for me.,0,family_interactions
Are your children involved in making decisions about your health?,1,family_interactions
My family makes sure I have everything I need at home.,0,family_interactions
What kind of help do you receive from your family members?,1,family_interactions
It’s comforting to know I can rely on my children for support.,0,family_interactions
Do you sometimes feel lonely when your family is busy?,1,family_interactions
My grandchildren often draw me cards and pictures.,0,family_interactions
Has your family adapted well to your changing needs?,1,family_interactions
I am grateful for my family's patience and understanding.,0,family_interactions
Do you participate in any community activities for seniors?,1,family_interactions
My family helps me maintain my independence as much as possible.,0,family_interactions
My grandson loves to ride the MRT with me.,0,family_interactions
Do your children often bring you to the wet market?,1,family_interactions
We had a nice walk along the river at Punggol Waterway Park.,0,family_interactions
Is your family planning to visit the new Jewel Changi Airport?,1,family_interactions
My daughter bought me a new tingkat to keep my food warm.,0,family_interactions
Have you taught your grandchildren any Hokkien or Teochew phrases?,1,family_interactions
I enjoy sitting at the void deck watching my grandchildren play.,0,family_interactions
Do your children take you to see the National Day Parade fireworks?,1,family_interactions
My son always makes sure my fan is working well.,0,family_interactions
What are your favourite places to go with your family in Singapore?,1,family_interactions
We often buy freshly baked bread from the nearby bakery.,0,family_interactions
Is your family planning a staycation this school holiday?,1,family_interactions
My daughter-in-law helped me choose new curtains for the living room.,0,family_interactions
Do you still go to the community centre for activities with your family?,1,family_interactions
I love sharing stories about Singapore's past with my grandchildren.,0,family_interactions
My children helped me clear out some old items from my HDB flat.,0,family_interactions
Have you had your yearly medical check-up at the polyclinic yet?,1,family_interactions
We always queue for the famous char kway teow at Old Airport Road.,0,family_interactions
Do your grandchildren enjoy playing with traditional toys?,1,family_interactions
My son knows all the shortcuts to avoid traffic when driving me around.,0,family_interactions
Are you attending the next Residents' Committee event?,1,family_interactions
My granddaughter loves to visit the public library.,0,family_interactions
Do your children also complain about the rising cost of living?,1,family_interactions
I appreciate my children's efforts to save money.,0,family_interactions
What is your favourite thing about living in Singapore with your family?,1,family_interactions
My son usually fetches me from my friend's house after mahjong.,0,family_interactions
Have your children taught you how to use any new apps?,1,family_interactions
We enjoy watching local TV dramas together in the evenings.,0,family_interactions
Is your family planning a visit to the local temple or mosque for prayers?,1,family_interactions
My grandchildren are always curious about my childhood memories.,0,family_interactions
My granddaughter gave me a handmade card for my birthday.,0,family_interactions
Did your children help you celebrate your recent milestone?,1,family_interactions
I often babysit my youngest grandchild when my daughter works late.,0,family_interactions
Do you have a favourite memory involving your children?,1,family_interactions
My son sometimes drives me to Johor Bahru for groceries.,0,family_interactions
