text,label
The prices for fish have gone up at the wet market.,0
Is the new community centre offering any new classes for seniors?,1
I enjoy listening to the birds in the park every morning.,0
The MRT is a good way to travel across the island.,0
My daughter-in-law cooks the most delicious sambal stingray.,0
"The weather has been very unpredictable lately, with sudden showers.",0
Did you receive your polyclinic appointment reminder?,1
I often buy my lottery tickets from the local provision shop.,0
The void deck is a nice shaded spot to relax in the afternoon.,0
Are you going to the Deepavali light-up in Little India?,1
I prefer to take the bus when I have a lot of groceries.,0
The hawker centre has many food options for everyone.,0
My grandchildren love to play at the playground near the HDB.,0
Have you seen the new public art at the MRT station?,1
I always make sure to carry a small bottle of hand sanitiser.,0
The kopitiam uncle makes a very good teh tarik.,0
Did you enjoy the getai performance last night?,1
I remember the old days when the buses didn't have air-con.,0
The community garden is a lovely place to sit and enjoy nature.,0
The wet market is very clean and organised.,0
Is the doctor's clinic open on public holidays?,1
I like to listen to the radio while having my kopi in the morning.,0
The prices for vegetables at the wet market are quite reasonable.,0
My knee feels much better after the doctor's visit.,0
Have you tried the new fishball noodles at the hawker centre?,1
I always buy my lottery tickets from the same vendor.,0
The void deck is a good place to meet neighbours for a chat.,0
My grandchildren are learning to speak Mandarin.,0
The MRT is a very efficient way to travel during peak hours.,0
I bought some new kitchenware from the local shops.,0
The HDB block next door is being repainted.,0
My daughter is bringing me some food from the hawker centre.,0
The bus stop is just a few steps from my HDB block.,0
Are you going to visit your relatives during the long weekend?,1
I always remember to turn off the lights before leaving home.,0
The kopi-o-gao-siew-dai is my favourite drink.,0
The wet market has a wide variety of fresh produce.,0
Did you manage to get all your spring cleaning done for CNY?,1
I enjoy attending the getai performances during the Lunar Seventh Month.,0
The community garden has some beautiful roses this season.,0
My son helps me carry my groceries from the market.,0
The prices for chicken at the wet market are quite high today.,0
Have you seen the new public library near the MRT station?,1
I like to chat with my neighbours while sitting at the void deck.,0
The hawker centre is very crowded during lunch time.,0
My knee feels much better after resting.,0
Is the bus service to the shopping mall still running?,1
I bought some traditional pastries from the local shop.,0
The HDB block has a beautiful view of the city.,0
My daughter-in-law makes the best kueh salat.,0
The MRT is a good way to avoid traffic during peak hours.,0
Do you remember the old cinemas that used to be around?,1
The kopitiam serves very good half-boiled eggs.,0
The void deck is a popular spot for residents to gather.,0
My grandson is very good at using the computer.,0
Did you receive your Pioneer Generation card?,1
I enjoy watching the getai performances on TV.,0
The community centre has a variety of courses for seniors.,0
"The bus stop is very convenient, just outside my block.",0
My son takes me to my doctor's appointments.,0
The wet market has a good selection of fresh vegetables.,0
Have you heard about the new HDB BTO launch?,1
I like to go for a walk in the park to clear my mind.,0
The hawker centre has so many delicious food options.,0
My friend and I go for kopi every morning.,0
The prices for groceries have increased quite a bit.,0
Is the MRT still running late at night?,1
I always bring my own reusable bag to the hawker centre.,0
The void deck is a nice place to sit and enjoy the breeze.,0
My HDB block is undergoing home improvement works soon.,0
The local shops sell very fresh ingredients.,0
The bus arrived on time today.,0
My knee feels a bit better after the exercise.,0
I like to buy fresh seafood from the wet market.,0
The kopitiam has a good selection of traditional drinks.,0
The MRT is very clean and comfortable.,0
Do you remember the old days when the HDB flats were smaller?,1
"The weather is so hot, I need an iced kopi-c-peng.",0
My son helps me with my mobile phone.,0
The bus stop is just a short walk from my HDB block.,0
Is the doctor's clinic open on Sundays?,1
I enjoy my morning walks at the park.,0
The hawker centre has a great variety of local delights.,0
My grandchildren love to visit the zoo.,0
The local shops have some interesting traditional snacks.,0
Did you manage to get a good deal on the groceries this week?,1
I bought some fresh fruits from the wet market this morning.,0
The void deck is a nice place to relax in the evening.,0
My daughter-in-law makes the best curry puffs.,0
The MRT is a very convenient way to travel around Singapore.,0
Have you seen the new community garden near your HDB block?,1
The kopitiam has very good kaya toast.,0
Is the bus service to the polyclinic still running?,1
I enjoy listening to the getai performances during the Lunar Seventh Month.,0
The HDB void deck is a popular spot for residents to gather.,0
I always bring my own reusable bag to the market.,0
Is the market at Ang Mo Kio still selling fresh fish on Sundays?,1
"This kopi-o siew dai is perfectly brewed, just how I like it.",0
Did you take the MRT to Jurong East today?,1
My grandchildren are coming over for dinner this Saturday.,0
The queue for the char kway teow stall was so long yesterday.,0
Remember the old days when we used to play chapteh?,1
I heard the Community Centre is offering free tai chi classes.,0
Are you going to the polyclinic for your check-up next week?,1
"The weather is very hot these few days, isn't it?",1
We should go to the wet market early to get the best vegetables.,0
My neighbour just bought a new car.,0
How many angbaos did your grandchildren collect this Chinese New Year?,1
I often take the bus to Orchard Road to look at the lights.,0
The laksa at the hawker centre downstairs is very authentic.,0
Have you watered your plants in the corridor today?,1
My legs feel tired after walking around VivoCity all morning.,0
Is the new supermarket near your block open yet?,1
I enjoy listening to the getai performances during the Hungry Ghost Festival.,0
The doctor told me to eat less sugar.,0
Do you still meet your friends for mahjong on Fridays?,1
This year's Hari Raya decorations are very beautiful.,0
Did you manage to get a seat on the crowded bus this morning?,1
The economic rice stall has a good variety of dishes today.,0
